,code,name,cl,clname,gxsj
1089,000596,古井贡酒,1,策略4----高于50(向上趋势中) d50,202007112220
1091,002827,高争民爆,1,策略4----高于50(向上趋势中) d50,202007112220
1095,002311,海大集团,1,策略4----高于50(向上趋势中) d50,202007112220
1098,002365,永安药业,1,策略4----高于50(向上趋势中) d50,202007112220
1100,000031,大悦城,1,策略4----高于50(向上趋势中) d50,202007112220
1101,000517,荣安地产,1,策略4----高于50(向上趋势中) d50,202007112220
1104,300464,星徽精密,1,策略4----高于50(向上趋势中) d50,202007112220
1106,601996,丰林集团,1,策略4----高于50(向上趋势中) d50,202007112220
1108,300638,广和通,1,策略4----高于50(向上趋势中) d50,202007112220
1109,601618,中国中冶,1,策略4----高于50(向上趋势中) d50,202007112220
1111,002662,京威股份,1,策略4----高于50(向上趋势中) d50,202007112220
1117,002941,新疆交建,1,策略4----高于50(向上趋势中) d50,202007112220
1118,600908,无锡银行,1,策略4----高于50(向上趋势中) d50,202007112220
1124,600019,宝钢股份,1,策略4----高于50(向上趋势中) d50,202007112220
1125,603311,金海环境,1,策略4----高于50(向上趋势中) d50,202007112220
1128,600299,安迪苏,1,策略4----高于50(向上趋势中) d50,202007112220
1130,600397,安源煤业,1,策略4----高于50(向上趋势中) d50,202007112220
1133,000529,广弘控股,1,策略4----高于50(向上趋势中) d50,202007112220
1135,600569,安阳钢铁,1,策略4----高于50(向上趋势中) d50,202007112220
1136,002611,东方精工,1,策略4----高于50(向上趋势中) d50,202007112220
1138,002391,长青股份,1,策略4----高于50(向上趋势中) d50,202007112220
1140,600372,中航电子,1,策略4----高于50(向上趋势中) d50,202007112220
1143,002898,赛隆药业,1,策略4----高于50(向上趋势中) d50,202007112220
1146,600165,新日恒力,1,策略4----高于50(向上趋势中) d50,202007112220
1148,000933,神火股份,1,策略4----高于50(向上趋势中) d50,202007112220
1150,600169,太原重工,1,策略4----高于50(向上趋势中) d50,202007112220
1152,002682,龙洲股份,1,策略4----高于50(向上趋势中) d50,202007112220
1154,600121,郑州煤电,1,策略4----高于50(向上趋势中) d50,202007112220
1156,002349,精华制药,1,策略4----高于50(向上趋势中) d50,202007112220
1158,601866,中远海发,1,策略4----高于50(向上趋势中) d50,202007112220
1165,600551,时代出版,1,策略4----高于50(向上趋势中) d50,202007112220
1167,002545,东方铁塔,1,策略4----高于50(向上趋势中) d50,202007112220
1170,002372,伟星新材,1,策略4----高于50(向上趋势中) d50,202007112220
1173,600288,大恒科技,1,策略4----高于50(向上趋势中) d50,202007112220
1175,600435,北方导航,1,策略4----高于50(向上趋势中) d50,202007112220
1177,002286,保龄宝,1,策略4----高于50(向上趋势中) d50,202007112220
1179,000880,潍柴重机,1,策略4----高于50(向上趋势中) d50,202007112220
1190,600307,酒钢宏兴,1,策略4----高于50(向上趋势中) d50,202007112220
1192,300246,宝莱特,1,策略4----高于50(向上趋势中) d50,202007112220
1197,300260,新莱应材,1,策略4----高于50(向上趋势中) d50,202007112220
1201,300195,长荣股份,1,策略4----高于50(向上趋势中) d50,202007112220
1204,002800,天顺股份,1,策略4----高于50(向上趋势中) d50,202007112220
1207,300522,世名科技,1,策略4----高于50(向上趋势中) d50,202007112220
1209,600436,片仔癀,1,策略4----高于50(向上趋势中) d50,202007112220
1211,002432,九安医疗,1,策略4----高于50(向上趋势中) d50,202007112220
1213,300062,中能电气,1,策略4----高于50(向上趋势中) d50,202007112220
1216,300626,华瑞股份,1,策略4----高于50(向上趋势中) d50,202007112220
1218,300690,双一科技,1,策略4----高于50(向上趋势中) d50,202007112220
1220,600348,阳泉煤业,1,策略4----高于50(向上趋势中) d50,202007112220
1221,000089,深圳机场,1,策略4----高于50(向上趋势中) d50,202007112220
1225,002020,京新药业,1,策略4----高于50(向上趋势中) d50,202007112220
1227,002572,索菲亚,1,策略4----高于50(向上趋势中) d50,202007112220
1230,000959,首钢股份,1,策略4----高于50(向上趋势中) d50,202007112220
1240,000928,中钢国际,1,策略4----高于50(向上趋势中) d50,202007112220
1241,600663,陆家嘴,1,策略4----高于50(向上趋势中) d50,202007112220
1243,600491,龙元建设,1,策略4----高于50(向上趋势中) d50,202007112220
1246,300737,科顺股份,1,策略4----高于50(向上趋势中) d50,202007112220
1247,000429,粤高速Ａ,1,策略4----高于50(向上趋势中) d50,202007112220
1249,601669,中国电建,1,策略4----高于50(向上趋势中) d50,202007112220
1252,600006,东风汽车,1,策略4----高于50(向上趋势中) d50,202007112220
1254,600507,方大特钢,1,策略4----高于50(向上趋势中) d50,202007112220
1255,002066,瑞泰科技,1,策略4----高于50(向上趋势中) d50,202007112220
1257,600889,南京化纤,1,策略4----高于50(向上趋势中) d50,202007112220
1259,000523,广州浪奇,1,策略4----高于50(向上趋势中) d50,202007112220
1262,600477,杭萧钢构,1,策略4----高于50(向上趋势中) d50,202007112220
1265,600879,航天电子,1,策略4----高于50(向上趋势中) d50,202007112220
1267,601222,林洋能源,1,策略4----高于50(向上趋势中) d50,202007112220
1269,600022,山东钢铁,1,策略4----高于50(向上趋势中) d50,202007112220
1272,600969,郴电国际,1,策略4----高于50(向上趋势中) d50,202007112220
1275,600168,武汉控股,1,策略4----高于50(向上趋势中) d50,202007112220
1283,000729,燕京啤酒,1,策略4----高于50(向上趋势中) d50,202007112220
1285,000768,中航飞机,1,策略4----高于50(向上趋势中) d50,202007112220
1287,601001,大同煤业,1,策略4----高于50(向上趋势中) d50,202007112220
1289,600997,开滦股份,1,策略4----高于50(向上趋势中) d50,202007112220
1292,002637,赞宇科技,1,策略4----高于50(向上趋势中) d50,202007112220
1295,600483,福能股份,1,策略4----高于50(向上趋势中) d50,202007112220
1296,002550,千红制药,1,策略4----高于50(向上趋势中) d50,202007112220
1298,002729,好利来,1,策略4----高于50(向上趋势中) d50,202007112220
1301,600665,天地源,1,策略4----高于50(向上趋势中) d50,202007112220
1303,300193,佳士科技,1,策略4----高于50(向上趋势中) d50,202007112220
1304,600010,包钢股份,1,策略4----高于50(向上趋势中) d50,202007112220
1305,600262,北方股份,1,策略4----高于50(向上趋势中) d50,202007112220
1308,002252,上海莱士,1,策略4----高于50(向上趋势中) d50,202007112220
1311,600787,中储股份,1,策略4----高于50(向上趋势中) d50,202007112220
1314,600018,上港集团,1,策略4----高于50(向上趋势中) d50,202007112220
1315,002024,苏宁易购,1,策略4----高于50(向上趋势中) d50,202007112220
1317,600606,绿地控股,1,策略4----高于50(向上趋势中) d50,202007112220
1321,601579,会稽山,1,策略4----高于50(向上趋势中) d50,202007112220
1327,000993,闽东电力,1,策略4----高于50(向上趋势中) d50,202007112220
1330,000709,河钢股份,1,策略4----高于50(向上趋势中) d50,202007112220
1331,603968,醋化股份,1,策略4----高于50(向上趋势中) d50,202007112220
1333,600178,东安动力,1,策略4----高于50(向上趋势中) d50,202007112220
1337,002765,蓝黛传动,1,策略4----高于50(向上趋势中) d50,202007112220
1339,002128,露天煤业,1,策略4----高于50(向上趋势中) d50,202007112220
1342,000728,国元证券,1,策略4----高于50(向上趋势中) d50,202007112220
1345,603689,皖天然气,1,策略4----高于50(向上趋势中) d50,202007112220
1347,601886,江河集团,1,策略4----高于50(向上趋势中) d50,202007112220
1348,002324,普利特,1,策略4----高于50(向上趋势中) d50,202007112220
1350,300258,精锻科技,1,策略4----高于50(向上趋势中) d50,202007112220
1355,600059,古越龙山,1,策略4----高于50(向上趋势中) d50,202007112220
1357,601991,大唐发电,1,策略4----高于50(向上趋势中) d50,202007112220
1358,600230,沧州大化,1,策略4----高于50(向上趋势中) d50,202007112220
1360,002752,昇兴股份,1,策略4----高于50(向上趋势中) d50,202007112220
1362,000559,万向钱潮,1,策略4----高于50(向上趋势中) d50,202007112220
1364,600708,光明地产,1,策略4----高于50(向上趋势中) d50,202007112220
1365,002609,捷顺科技,1,策略4----高于50(向上趋势中) d50,202007112220
1369,603007,花王股份,1,策略4----高于50(向上趋势中) d50,202007112220
1371,600008,首创股份,1,策略4----高于50(向上趋势中) d50,202007112220
1373,000937,冀中能源,1,策略4----高于50(向上趋势中) d50,202007112220
1376,601375,中原证券,1,策略4----高于50(向上趋势中) d50,202007112220
1378,600351,亚宝药业,1,策略4----高于50(向上趋势中) d50,202007112220
1381,002737,葵花药业,1,策略4----高于50(向上趋势中) d50,202007112220
1386,603416,信捷电气,1,策略4----高于50(向上趋势中) d50,202007112220
1389,000543,皖能电力,1,策略4----高于50(向上趋势中) d50,202007112220
1391,002215,诺 普 信,1,策略4----高于50(向上趋势中) d50,202007112220
1393,300199,翰宇药业,1,策略4----高于50(向上趋势中) d50,202007112220
1395,002493,荣盛石化,1,策略4----高于50(向上趋势中) d50,202007112220
1399,603298,杭叉集团,1,策略4----高于50(向上趋势中) d50,202007112220
1401,601628,中国人寿,1,策略4----高于50(向上趋势中) d50,202007112220
1403,601838,成都银行,1,策略4----高于50(向上趋势中) d50,202007112220
1404,600076,康欣新材,1,策略4----高于50(向上趋势中) d50,202007112220
1407,600400,红豆股份,1,策略4----高于50(向上趋势中) d50,202007112220
1411,600566,济川药业,1,策略4----高于50(向上趋势中) d50,202007112220
1412,600390,五矿资本,1,策略4----高于50(向上趋势中) d50,202007112220
1415,603069,海汽集团,1,策略4----高于50(向上趋势中) d50,202007112220
1418,002736,国信证券,1,策略4----高于50(向上趋势中) d50,202007112220
1420,600859,王府井,1,策略4----高于50(向上趋势中) d50,202007112220
1424,600985,淮北矿业,1,策略4----高于50(向上趋势中) d50,202007112220
1425,000929,兰州黄河,1,策略4----高于50(向上趋势中) d50,202007112220
1427,002558,巨人网络,1,策略4----高于50(向上趋势中) d50,202007112220
1430,603348,文灿股份,1,策略4----高于50(向上趋势中) d50,202007112220
1432,600118,中国卫星,1,策略4----高于50(向上趋势中) d50,202007112220
1434,000887,中鼎股份,1,策略4----高于50(向上趋势中) d50,202007112220
1436,000558,莱茵体育,1,策略4----高于50(向上趋势中) d50,202007112220
1441,600959,江苏有线,1,策略4----高于50(向上趋势中) d50,202007112220
1443,300125,易世达,1,策略4----高于50(向上趋势中) d50,202007112220
1445,000573,粤宏远Ａ,1,策略4----高于50(向上趋势中) d50,202007112220
1447,000913,钱江摩托,1,策略4----高于50(向上趋势中) d50,202007112220
1449,600184,光电股份,1,策略4----高于50(向上趋势中) d50,202007112220
1451,002507,涪陵榨菜,1,策略4----高于50(向上趋势中) d50,202007112220
1453,603885,吉祥航空,1,策略4----高于50(向上趋势中) d50,202007112220
1454,000908,景峰医药,1,策略4----高于50(向上趋势中) d50,202007112220
1456,600213,亚星客车,1,策略4----高于50(向上趋势中) d50,202007112220
1459,603518,锦泓集团,1,策略4----高于50(向上趋势中) d50,202007112220
1462,600508,上海能源,1,策略4----高于50(向上趋势中) d50,202007112220
1464,600903,贵州燃气,1,策略4----高于50(向上趋势中) d50,202007112220
1471,603300,华铁应急,1,策略4----高于50(向上趋势中) d50,202007112220
1475,000058,深 赛 格,1,策略4----高于50(向上趋势中) d50,202007112220
1477,000750,国海证券,1,策略4----高于50(向上趋势中) d50,202007112220
1480,002825,纳尔股份,1,策略4----高于50(向上趋势中) d50,202007112220
1482,002010,传化智联,1,策略4----高于50(向上趋势中) d50,202007112220
1484,601106,中国一重,1,策略4----高于50(向上趋势中) d50,202007112220
1489,600638,新黄浦,1,策略4----高于50(向上趋势中) d50,202007112220
1491,600269,赣粤高速,1,策略4----高于50(向上趋势中) d50,202007112220
1493,000778,新兴铸管,1,策略4----高于50(向上趋势中) d50,202007112220
1494,300315,掌趣科技,1,策略4----高于50(向上趋势中) d50,202007112220
1497,300675,建科院,1,策略4----高于50(向上趋势中) d50,202007112220
1499,601880,大连港,1,策略4----高于50(向上趋势中) d50,202007112220
1501,600858,银座股份,1,策略4----高于50(向上趋势中) d50,202007112220
1506,002570,贝因美,1,策略4----高于50(向上趋势中) d50,202007112220
1509,603288,海天味业,1,策略4----高于50(向上趋势中) d50,202007112220
1512,002244,滨江集团,1,策略4----高于50(向上趋势中) d50,202007112220
1515,600546,山煤国际,1,策略4----高于50(向上趋势中) d50,202007112220
1517,603183,建研院,1,策略4----高于50(向上趋势中) d50,202007112220
1519,603617,君禾股份,1,策略4----高于50(向上趋势中) d50,202007112220
1522,002292,奥飞娱乐,1,策略4----高于50(向上趋势中) d50,202007112220
1527,600295,鄂尔多斯,1,策略4----高于50(向上趋势中) d50,202007112220
1528,300285,国瓷材料,1,策略4----高于50(向上趋势中) d50,202007112220
1532,600668,尖峰集团,1,策略4----高于50(向上趋势中) d50,202007112220
1535,600561,江西长运,1,策略4----高于50(向上趋势中) d50,202007112220
1537,601003,柳钢股份,1,策略4----高于50(向上趋势中) d50,202007112220
1541,002162,悦心健康,1,策略4----高于50(向上趋势中) d50,202007112220
1543,002701,奥瑞金,1,策略4----高于50(向上趋势中) d50,202007112220
1545,002589,瑞康医药,1,策略4----高于50(向上趋势中) d50,202007112220
1548,300021,大禹节水,1,策略4----高于50(向上趋势中) d50,202007112220
1556,600155,华创阳安,1,策略4----高于50(向上趋势中) d50,202007112220
1560,000046,泛海控股,1,策略4----高于50(向上趋势中) d50,202007112220
1562,002320,海峡股份,1,策略4----高于50(向上趋势中) d50,202007112220
1564,002233,塔牌集团,1,策略4----高于50(向上趋势中) d50,202007112220
1566,603333,尚纬股份,1,策略4----高于50(向上趋势中) d50,202007112220
1567,600785,新华百货,1,策略4----高于50(向上趋势中) d50,202007112220
1570,600790,轻纺城,1,策略4----高于50(向上趋势中) d50,202007112220
1572,000528,柳 工,1,策略4----高于50(向上趋势中) d50,202007112220
1574,603880,南卫股份,1,策略4----高于50(向上趋势中) d50,202007112220
1576,603160,汇顶科技,1,策略4----高于50(向上趋势中) d50,202007112220
1579,000957,中通客车,1,策略4----高于50(向上趋势中) d50,202007112220
1585,002564,天沃科技,1,策略4----高于50(向上趋势中) d50,202007112220
1587,300067,安诺其,1,策略4----高于50(向上趋势中) d50,202007112220
1590,600792,云煤能源,1,策略4----高于50(向上趋势中) d50,202007112220
1592,002144,宏达高科,1,策略4----高于50(向上趋势中) d50,202007112220
1598,000565,渝三峡Ａ,1,策略4----高于50(向上趋势中) d50,202007112220
1600,600058,五矿发展,1,策略4----高于50(向上趋势中) d50,202007112220
1602,002759,天际股份,1,策略4----高于50(向上趋势中) d50,202007112220
1603,000541,佛山照明,1,策略4----高于50(向上趋势中) d50,202007112220
1605,600702,舍得酒业,1,策略4----高于50(向上趋势中) d50,202007112220
1607,601000,唐山港,1,策略4----高于50(向上趋势中) d50,202007112220
1609,600231,凌钢股份,1,策略4----高于50(向上趋势中) d50,202007112220
1612,600123,兰花科创,1,策略4----高于50(向上趋势中) d50,202007112220
1613,603399,吉翔股份,1,策略4----高于50(向上趋势中) d50,202007112220
1615,000672,上峰水泥,1,策略4----高于50(向上趋势中) d50,202007112220
1619,002386,天原集团,1,策略4----高于50(向上趋势中) d50,202007112220
1620,002925,盈趣科技,1,策略4----高于50(向上趋势中) d50,202007112220
1624,603113,金能科技,1,策略4----高于50(向上趋势中) d50,202007112220
1627,601108,财通证券,1,策略4----高于50(向上趋势中) d50,202007112220
1630,002722,金轮股份,1,策略4----高于50(向上趋势中) d50,202007112220
1633,600328,兰太实业,1,策略4----高于50(向上趋势中) d50,202007112220
1637,601878,浙商证券,1,策略4----高于50(向上趋势中) d50,202007112220
1639,601600,中国铝业,1,策略4----高于50(向上趋势中) d50,202007112220
1640,601019,山东出版,1,策略4----高于50(向上趋势中) d50,202007112220
1643,002926,华西证券,1,策略4----高于50(向上趋势中) d50,202007112220
1646,002876,三利谱,1,策略4----高于50(向上趋势中) d50,202007112220
1649,600317,营口港,1,策略4----高于50(向上趋势中) d50,202007112220
1651,002672,东江环保,1,策略4----高于50(向上趋势中) d50,202007112220
1653,000667,美好置业,1,策略4----高于50(向上趋势中) d50,202007112220
1655,300100,双林股份,1,策略4----高于50(向上趋势中) d50,202007112220
1658,600710,苏美达,1,策略4----高于50(向上趋势中) d50,202007112220
1659,000612,焦作万方,1,策略4----高于50(向上趋势中) d50,202007112220
1662,300176,派生科技,1,策略4----高于50(向上趋势中) d50,202007112220
1663,000028,国药一致,1,策略4----高于50(向上趋势中) d50,202007112220
1665,600596,新安股份,1,策略4----高于50(向上趋势中) d50,202007112220
1667,000767,漳泽电力,1,策略4----高于50(向上趋势中) d50,202007112220
1669,600377,宁沪高速,1,策略4----高于50(向上趋势中) d50,202007112220
1670,600755,厦门国贸,1,策略4----高于50(向上趋势中) d50,202007112220
1672,002920,德赛西威,1,策略4----高于50(向上趋势中) d50,202007112220
1673,600578,京能电力,1,策略4----高于50(向上趋势中) d50,202007112220
1675,300746,汉嘉设计,1,策略4----高于50(向上趋势中) d50,202007112220
1676,600106,重庆路桥,1,策略4----高于50(向上趋势中) d50,202007112220
1679,600061,国投资本,1,策略4----高于50(向上趋势中) d50,202007112220
1681,000419,通程控股,1,策略4----高于50(向上趋势中) d50,202007112220
1683,002879,长缆科技,1,策略4----高于50(向上趋势中) d50,202007112220
1687,603659,璞泰来,1,策略4----高于50(向上趋势中) d50,202007112220
1689,600987,航民股份,1,策略4----高于50(向上趋势中) d50,202007112220
1695,300382,斯莱克,1,策略4----高于50(向上趋势中) d50,202007112220
1697,002327,富安娜,1,策略4----高于50(向上趋势中) d50,202007112220
1699,600415,小商品城,1,策略4----高于50(向上趋势中) d50,202007112220
1701,601898,中煤能源,1,策略4----高于50(向上趋势中) d50,202007112220
1702,601326,秦港股份,1,策略4----高于50(向上趋势中) d50,202007112220
1704,000753,漳州发展,1,策略4----高于50(向上趋势中) d50,202007112220
1706,000692,惠天热电,1,策略4----高于50(向上趋势中) d50,202007112220
1708,000969,安泰科技,1,策略4----高于50(向上趋势中) d50,202007112220
1711,600967,内蒙一机,1,策略4----高于50(向上趋势中) d50,202007112220
1714,000882,华联股份,1,策略4----高于50(向上趋势中) d50,202007112220
1716,300752,隆利科技,1,策略4----高于50(向上趋势中) d50,202007112220
1717,603559,中通国脉,1,策略4----高于50(向上趋势中) d50,202007112220
1719,300705,九典制药,1,策略4----高于50(向上趋势中) d50,202007112220
1722,002408,齐翔腾达,1,策略4----高于50(向上趋势中) d50,202007112220
1725,002506,协鑫集成,1,策略4----高于50(向上趋势中) d50,202007112220
1728,600368,五洲交通,1,策略4----高于50(向上趋势中) d50,202007112220
1732,603716,塞力斯,1,策略4----高于50(向上趋势中) d50,202007112220
1735,000996,中国中期,1,策略4----高于50(向上趋势中) d50,202007112220
1736,002448,中原内配,1,策略4----高于50(向上趋势中) d50,202007112220
1738,000686,东北证券,1,策略4----高于50(向上趋势中) d50,202007112220
1740,300676,华大基因,1,策略4----高于50(向上趋势中) d50,202007112220
1742,603906,龙蟠科技,1,策略4----高于50(向上趋势中) d50,202007112220
1744,600673,东阳光,1,策略4----高于50(向上趋势中) d50,202007112220
1746,002344,海宁皮城,1,策略4----高于50(向上趋势中) d50,202007112220
1748,002698,博实股份,1,策略4----高于50(向上趋势中) d50,202007112220
1750,603586,金麒麟,1,策略4----高于50(向上趋势中) d50,202007112220
1753,000828,东莞控股,1,策略4----高于50(向上趋势中) d50,202007112220
1754,600662,强生控股,1,策略4----高于50(向上趋势中) d50,202007112220
1757,002478,常宝股份,1,策略4----高于50(向上趋势中) d50,202007112220
1762,600335,国机汽车,1,策略4----高于50(向上趋势中) d50,202007112220
1765,000685,中山公用,1,策略4----高于50(向上趋势中) d50,202007112220
1768,002251,步 步 高,1,策略4----高于50(向上趋势中) d50,202007112220
1775,603100,川仪股份,1,策略4----高于50(向上趋势中) d50,202007112220
1777,002625,光启技术,1,策略4----高于50(向上趋势中) d50,202007112220
1779,000059,华锦股份,1,策略4----高于50(向上趋势中) d50,202007112220
1783,002670,国盛金控,1,策略4----高于50(向上趋势中) d50,202007112220
1784,002667,鞍重股份,1,策略4----高于50(向上趋势中) d50,202007112220
1786,603198,迎驾贡酒,1,策略4----高于50(向上趋势中) d50,202007112220
1791,600128,弘业股份,1,策略4----高于50(向上趋势中) d50,202007112220
1794,000718,苏宁环球,1,策略4----高于50(向上趋势中) d50,202007112220
1797,000582,北部湾港,1,策略4----高于50(向上趋势中) d50,202007112220
1799,600375,华菱星马,1,策略4----高于50(向上趋势中) d50,202007112220
1802,002636,金安国纪,1,策略4----高于50(向上趋势中) d50,202007112220
1806,600674,川投能源,1,策略4----高于50(向上趋势中) d50,202007112220
1809,600503,华丽家族,1,策略4----高于50(向上趋势中) d50,202007112220
1811,002026,山东威达,1,策略4----高于50(向上趋势中) d50,202007112220
1813,002829,星网宇达,1,策略4----高于50(向上趋势中) d50,202007112220
1815,300160,秀强股份,1,策略4----高于50(向上趋势中) d50,202007112220
1817,300012,华测检测,1,策略4----高于50(向上趋势中) d50,202007112220
1820,603306,华懋科技,1,策略4----高于50(向上趋势中) d50,202007112220
1822,600623,华谊集团,1,策略4----高于50(向上趋势中) d50,202007112220
1823,600894,广日股份,1,策略4----高于50(向上趋势中) d50,202007112220
1825,600681,百川能源,1,策略4----高于50(向上趋势中) d50,202007112220
1826,300127,银河磁体,1,策略4----高于50(向上趋势中) d50,202007112220
1828,603698,航天工程,1,策略4----高于50(向上趋势中) d50,202007112220
1830,002302,西部建设,1,策略4----高于50(向上趋势中) d50,202007112220
1831,002664,长鹰信质,1,策略4----高于50(向上趋势中) d50,202007112220
1834,600444,国机通用,1,策略4----高于50(向上趋势中) d50,202007112220
1836,000732,泰禾集团,1,策略4----高于50(向上趋势中) d50,202007112220
1839,600523,贵航股份,1,策略4----高于50(向上趋势中) d50,202007112220
1841,000623,吉林敖东,1,策略4----高于50(向上趋势中) d50,202007112220
1843,002403,爱仕达,1,策略4----高于50(向上趋势中) d50,202007112220
1846,600675,中华企业,1,策略4----高于50(向上趋势中) d50,202007112220
1849,300430,诚益通,1,策略4----高于50(向上趋势中) d50,202007112220
1851,300668,杰恩设计,1,策略4----高于50(向上趋势中) d50,202007112220
1857,603001,奥康国际,1,策略4----高于50(向上趋势中) d50,202007112220
1859,600777,新潮能源,1,策略4----高于50(向上趋势中) d50,202007112220
1861,600177,雅戈尔,1,策略4----高于50(向上趋势中) d50,202007112220
1862,002775,文科园林,1,策略4----高于50(向上趋势中) d50,202007112220
1864,601198,东兴证券,1,策略4----高于50(向上趋势中) d50,202007112220
1866,002318,久立特材,1,策略4----高于50(向上趋势中) d50,202007112220
1871,603365,水星家纺,1,策略4----高于50(向上趋势中) d50,202007112220
1872,600993,马应龙,1,策略4----高于50(向上趋势中) d50,202007112220
1874,600356,恒丰纸业,1,策略4----高于50(向上趋势中) d50,202007112220
1876,300185,通裕重工,1,策略4----高于50(向上趋势中) d50,202007112220
1880,601377,兴业证券,1,策略4----高于50(向上趋势中) d50,202007112220
1882,600558,大西洋,1,策略4----高于50(向上趋势中) d50,202007112220
1885,000021,深科技,1,策略4----高于50(向上趋势中) d50,202007112220
1887,600500,中化国际,1,策略4----高于50(向上趋势中) d50,202007112220
1889,600635,大众公用,1,策略4----高于50(向上趋势中) d50,202007112220
1891,002585,双星新材,1,策略4----高于50(向上趋势中) d50,202007112220
1893,000407,胜利股份,1,策略4----高于50(向上趋势中) d50,202007112220
1895,300272,开能健康,1,策略4----高于50(向上趋势中) d50,202007112220
1897,601919,中远海控,1,策略4----高于50(向上趋势中) d50,202007112220
1899,600643,爱建集团,1,策略4----高于50(向上趋势中) d50,202007112220
1902,300424,航新科技,1,策略4----高于50(向上趋势中) d50,202007112220
1905,600458,时代新材,1,策略4----高于50(向上趋势中) d50,202007112220
1910,600035,楚天高速,1,策略4----高于50(向上趋势中) d50,202007112220
1912,600648,外高桥,1,策略4----高于50(向上趋势中) d50,202007112220
1916,600535,天士力,1,策略4----高于50(向上趋势中) d50,202007112220
1923,000938,紫光股份,1,策略4----高于50(向上趋势中) d50,202007112220
1928,000005,世纪星源,1,策略4----高于50(向上趋势中) d50,202007112220
1931,300001,特锐德,1,策略4----高于50(向上趋势中) d50,202007112220
1934,601985,中国核电,1,策略4----高于50(向上趋势中) d50,202007112220
1935,000420,吉林化纤,1,策略4----高于50(向上趋势中) d50,202007112220
1937,000919,金陵药业,1,策略4----高于50(向上趋势中) d50,202007112220
1940,603868,飞科电器,1,策略4----高于50(向上趋势中) d50,202007112220
1942,601918,新集能源,1,策略4----高于50(向上趋势中) d50,202007112220
1944,603041,美思德,1,策略4----高于50(向上趋势中) d50,202007112220
1947,300059,东方财富,1,策略4----高于50(向上趋势中) d50,202007112220
1951,002038,双鹭药业,1,策略4----高于50(向上趋势中) d50,202007112220
1953,300717,华信新材,1,策略4----高于50(向上趋势中) d50,202007112220
1954,000960,锡业股份,1,策略4----高于50(向上趋势中) d50,202007112220
1955,002542,中化岩土,1,策略4----高于50(向上趋势中) d50,202007112220
1957,600287,江苏舜天,1,策略4----高于50(向上趋势中) d50,202007112220
1959,300080,易成新能,1,策略4----高于50(向上趋势中) d50,202007112220
1961,002933,新兴装备,1,策略4----高于50(向上趋势中) d50,202007112220
1962,600658,电子城,1,策略4----高于50(向上趋势中) d50,202007112220
1968,600822,上海物贸,1,策略4----高于50(向上趋势中) d50,202007112220
1970,600343,航天动力,1,策略4----高于50(向上趋势中) d50,202007112220
1972,603359,东珠生态,1,策略4----高于50(向上趋势中) d50,202007112220
1975,603958,哈森股份,1,策略4----高于50(向上趋势中) d50,202007112220
1977,600958,东方证券,1,策略4----高于50(向上趋势中) d50,202007112220
1979,300716,国立科技,1,策略4----高于50(向上趋势中) d50,202007112220
1980,002482,广田集团,1,策略4----高于50(向上趋势中) d50,202007112220
1981,300329,海伦钢琴,1,策略4----高于50(向上趋势中) d50,202007112220
1983,601199,江南水务,1,策略4----高于50(向上趋势中) d50,202007112220
1992,600895,张江高科,1,策略4----高于50(向上趋势中) d50,202007112220
1994,002788,鹭燕医药,1,策略4----高于50(向上趋势中) d50,202007112220
1996,000822,山东海化,1,策略4----高于50(向上趋势中) d50,202007112220
1997,300259,新天科技,1,策略4----高于50(向上趋势中) d50,202007112220
2000,002849,威星智能,1,策略4----高于50(向上趋势中) d50,202007112220
2002,002166,莱茵生物,1,策略4----高于50(向上趋势中) d50,202007112220
2004,000078,海王生物,1,策略4----高于50(向上趋势中) d50,202007112220
2006,002267,陕天然气,1,策略4----高于50(向上趋势中) d50,202007112220
2008,002374,丽鹏股份,1,策略4----高于50(向上趋势中) d50,202007112220
2010,600285,羚锐制药,1,策略4----高于50(向上趋势中) d50,202007112220
2012,000809,铁岭新城,1,策略4----高于50(向上趋势中) d50,202007112220
2016,002265,西仪股份,1,策略4----高于50(向上趋势中) d50,202007112220
2018,603080,新疆火炬,1,策略4----高于50(向上趋势中) d50,202007112220
2019,600851,海欣股份,1,策略4----高于50(向上趋势中) d50,202007112220
2022,601689,拓普集团,1,策略4----高于50(向上趋势中) d50,202007112220
2025,300558,贝达药业,1,策略4----高于50(向上趋势中) d50,202007112220
2027,000062,深圳华强,1,策略4----高于50(向上趋势中) d50,202007112220
2031,603799,华友钴业,1,策略4----高于50(向上趋势中) d50,202007112220
2033,600976,健民集团,1,策略4----高于50(向上趋势中) d50,202007112220
2035,600493,凤竹纺织,1,策略4----高于50(向上趋势中) d50,202007112220
2037,600393,粤泰股份,1,策略4----高于50(向上趋势中) d50,202007112220
2039,600012,皖通高速,1,策略4----高于50(向上趋势中) d50,202007112220
2041,002819,东方中科,1,策略4----高于50(向上趋势中) d50,202007112220
2044,601566,九牧王,1,策略4----高于50(向上趋势中) d50,202007112220
2045,002179,中航光电,1,策略4----高于50(向上趋势中) d50,202007112220
2049,002864,盘龙药业,1,策略4----高于50(向上趋势中) d50,202007112220
2052,600381,青海春天,1,策略4----高于50(向上趋势中) d50,202007112220
2054,002067,景兴纸业,1,策略4----高于50(向上趋势中) d50,202007112220
2058,601929,吉视传媒,1,策略4----高于50(向上趋势中) d50,202007112220
